,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
735,0GaYG9L1sXHQZZ7BTk0hGY,0.382,0.601,9,-5.853,1,0.0382,0.266,0.113,0.12,0.47,164.379,227067
736,0GaYG9L1sXHQZZ7BTk0hGY,0.411,0.422,4,-5.475,0,0.0459,0.447,0.121,0.0742,0.346,147.465,395573
737,0GaYG9L1sXHQZZ7BTk0hGY,0.455,0.299,2,-10.733,1,0.205,0.876,0.0308,0.113,0.0968,175.022,233320
738,033j4a038P7Uodv9Y2eHZb,0.404,0.634,2,-9.131,1,0.0287,0.0171,0.0192,0.175,0.26,169.924,130260
739,033j4a038P7Uodv9Y2eHZb,0.542,0.717,7,-9.102,1,0.0477,0.00329,0.000115,0.111,0.557,143.965,195502
740,033j4a038P7Uodv9Y2eHZb,0.44,0.667,8,-8.677,1,0.0344,0.0596,4.5e-06,0.108,0.183,109.968,224335
741,033j4a038P7Uodv9Y2eHZb,0.505,0.807,10,-7.733,1,0.033,0.00225,0.00301,0.465,0.706,110.021,172783
742,033j4a038P7Uodv9Y2eHZb,0.285,0.675,2,-8.31,1,0.0376,0.0168,3.26e-05,0.562,0.362,183.575,179312
743,033j4a038P7Uodv9Y2eHZb,0.527,0.912,1,-7.06,1,0.0405,0.00216,0.00409,0.734,0.79,123.958,231975
744,033j4a038P7Uodv9Y2eHZb,0.31,0.326,1,-11.123,1,0.029,0.0674,0.0,0.112,0.0532,117.569,237856
745,033j4a038P7Uodv9Y2eHZb,0.301,0.61,1,-8.58,1,0.0285,0.00155,0.08,0.38,0.22,104.921,182899
746,033j4a038P7Uodv9Y2eHZb,0.481,0.129,5,-22.693,1,0.0745,0.932,0.471,0.249,0.0842,131.528,35044
747,033j4a038P7Uodv9Y2eHZb,0.483,0.58,5,-8.868,0,0.0284,0.00316,0.463,0.106,0.127,145.025,291953
748,033j4a038P7Uodv9Y2eHZb,0.459,0.722,3,-7.784,1,0.0318,0.133,0.0,0.0867,0.278,139.93,239353
749,6Iu8toVsvCc3I4INxYiVIy,0.58,0.854,1,-11.925,0,0.0575,0.917,0.96,0.143,0.0339,114.352,173947
750,6Iu8toVsvCc3I4INxYiVIy,0.151,0.506,5,-10.63,0,0.0411,0.745,0.901,0.115,0.0726,105.305,292160
751,6Iu8toVsvCc3I4INxYiVIy,0.281,0.477,5,-8.921,0,0.0357,0.606,0.803,0.114,0.034,120.506,361067
752,6Iu8toVsvCc3I4INxYiVIy,0.171,0.321,5,-9.03,0,0.0403,0.456,0.942,0.119,0.0383,118.816,300773
753,6Iu8toVsvCc3I4INxYiVIy,0.084,0.0747,9,-34.012,0,0.0594,0.879,0.877,0.13,0.161,172.459,204267
754,6Iu8toVsvCc3I4INxYiVIy,0.118,0.629,9,-6.9,0,0.0423,0.487,0.945,0.106,0.0394,95.75,371280
755,6Iu8toVsvCc3I4INxYiVIy,0.112,0.492,9,-11.492,0,0.0498,0.00013,0.943,0.145,0.032,58.697,262187
756,6Iu8toVsvCc3I4INxYiVIy,0.0885,0.175,7,-18.707,1,0.0316,0.752,0.934,0.111,0.0766,70.198,231907
757,6Iu8toVsvCc3I4INxYiVIy,0.177,0.565,2,-13.544,0,0.0447,0.873,0.796,0.127,0.124,91.075,204733
758,6Iu8toVsvCc3I4INxYiVIy,0.172,0.4,8,-11.842,0,0.0467,0.257,0.891,0.26,0.0706,120.199,251613
759,6Iu8toVsvCc3I4INxYiVIy,0.0598,0.425,8,-9.701,0,0.0447,0.0404,0.843,0.201,0.0625,64.075,247707
760,6Iu8toVsvCc3I4INxYiVIy,0.232,0.207,11,-20.156,1,0.0388,0.986,0.908,0.137,0.0651,70.187,241507
761,7LKzVm90JnhNMPF6qX21fS,0.314,0.308,0,-9.117,1,0.0283,0.854,0.0117,0.0993,0.0947,99.214,217120
762,7LKzVm90JnhNMPF6qX21fS,0.442,0.459,7,-10.146,1,0.0362,0.0804,0.000529,0.123,0.299,123.271,269800
763,7LKzVm90JnhNMPF6qX21fS,0.405,0.443,7,-8.273,0,0.0292,0.421,0.0017,0.117,0.356,107.378,194053
764,7LKzVm90JnhNMPF6qX21fS,0.595,0.635,7,-6.241,1,0.0266,0.207,5.44e-05,0.105,0.877,138.96,169000
765,7LKzVm90JnhNMPF6qX21fS,0.32,0.37,1,-10.27,0,0.0281,0.473,0.00804,0.124,0.0561,87.016,353907
766,7LKzVm90JnhNMPF6qX21fS,0.324,0.463,8,-7.247,1,0.0336,0.0781,5.63e-06,0.103,0.2,125.295,303387
767,7LKzVm90JnhNMPF6qX21fS,0.427,0.294,7,-13.93,1,0.0266,0.865,0.905,0.11,0.187,88.083,127640
768,7LKzVm90JnhNMPF6qX21fS,0.454,0.835,2,-7.691,1,0.0344,0.189,0.0255,0.27,0.678,144.092,264840
769,7LKzVm90JnhNMPF6qX21fS,0.495,0.263,11,-10.146,1,0.0348,0.88,1.04e-06,0.108,0.281,128.161,149373
770,7LKzVm90JnhNMPF6qX21fS,0.31,0.346,0,-10.188,0,0.0338,0.764,0.000214,0.0886,0.188,143.104,487293
771,7LKzVm90JnhNMPF6qX21fS,0.501,0.0305,7,-21.455,1,0.0417,0.903,0.00141,0.108,0.675,89.721,185293
772,7LKzVm90JnhNMPF6qX21fS,0.343,0.719,0,-7.261,1,0.0542,0.0118,0.0406,0.123,0.203,157.678,276040
773,6R0ynY7RF20ofs9GJR5TXR,0.408,0.76,6,-6.844,1,0.0316,0.000973,7.29e-05,0.112,0.038,105.008,322760
774,6R0ynY7RF20ofs9GJR5TXR,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440
775,6R0ynY7RF20ofs9GJR5TXR,0.428,0.824,7,-5.022,1,0.0459,5.85e-05,0.000253,0.126,0.275,124.006,235374
776,6R0ynY7RF20ofs9GJR5TXR,0.213,0.0695,11,-14.832,1,0.0409,0.0185,0.958,0.124,0.0382,112.192,106213
777,6R0ynY7RF20ofs9GJR5TXR,0.437,0.229,2,-10.514,1,0.0308,0.221,0.0599,0.0935,0.0754,147.911,343253
778,6R0ynY7RF20ofs9GJR5TXR,0.551,0.696,10,-7.252,1,0.0356,0.0522,0.0548,0.377,0.277,90.573,244093
779,6R0ynY7RF20ofs9GJR5TXR,0.416,0.774,0,-13.187,1,0.0434,0.951,0.885,0.616,0.491,106.977,75587
780,6R0ynY7RF20ofs9GJR5TXR,0.426,0.932,0,-4.391,1,0.067,0.00231,0.00523,0.395,0.355,107.271,271720
781,6R0ynY7RF20ofs9GJR5TXR,0.125,0.619,7,-8.46,1,0.0471,0.000423,0.569,0.125,0.0396,159.026,141413
782,6R0ynY7RF20ofs9GJR5TXR,0.208,0.125,6,-21.395,1,0.062,0.996,0.956,0.0937,0.0329,72.183,83600
783,6R0ynY7RF20ofs9GJR5TXR,0.404,0.407,5,-11.843,1,0.0299,0.492,0.0338,0.391,0.0848,106.547,189293
784,6R0ynY7RF20ofs9GJR5TXR,0.194,0.376,4,-11.356,1,0.0463,0.11,0.386,0.593,0.0723,48.637,151827
785,6R0ynY7RF20ofs9GJR5TXR,0.296,0.789,9,-5.813,1,0.0524,0.000486,0.115,0.099,0.233,162.75,262747
786,6R0ynY7RF20ofs9GJR5TXR,0.532,0.898,6,-4.648,1,0.0538,0.00586,4.13e-05,0.0992,0.237,105.973,238120
787,6R0ynY7RF20ofs9GJR5TXR,0.252,0.188,1,-11.648,1,0.0456,0.329,0.121,0.1,0.0302,86.997,113773
788,6R0ynY7RF20ofs9GJR5TXR,0.192,0.193,2,-11.249,1,0.0339,0.93,0.768,0.0926,0.138,129.208,307587
789,6R0ynY7RF20ofs9GJR5TXR,0.414,0.903,9,-6.823,1,0.0458,4.49e-05,0.687,0.158,0.369,147.047,197693
790,6R0ynY7RF20ofs9GJR5TXR,0.235,0.34,6,-12.919,1,0.0404,0.86,0.95,0.154,0.0636,116.291,81640
791,6R0ynY7RF20ofs9GJR5TXR,0.399,0.842,11,-6.764,0,0.039,3.51e-05,0.0515,0.395,0.445,142.02,228761
792,6R0ynY7RF20ofs9GJR5TXR,0.188,0.471,7,-10.383,1,0.0602,0.045,0.778,0.334,0.222,103.672,219667
793,6R0ynY7RF20ofs9GJR5TXR,0.429,0.756,6,-9.661,0,0.0412,1.95e-05,0.196,0.287,0.0352,117.105,104533
794,6R0ynY7RF20ofs9GJR5TXR,0.226,0.261,2,-11.276,1,0.0339,0.0301,0.0677,0.0628,0.084,108.915,247027
795,6X0g9HzOXkPfzpgoU4rzbQ,0.359,0.632,4,-7.685,1,0.0366,0.38,0.0278,0.166,0.357,123.314,113223
796,6X0g9HzOXkPfzpgoU4rzbQ,0.501,0.319,0,-8.237,1,0.029,0.617,0.00293,0.153,0.36,107.019,65419
797,6X0g9HzOXkPfzpgoU4rzbQ,0.558,0.414,8,-9.805,1,0.076,0.716,0.00267,0.323,0.821,125.458,68413
798,6X0g9HzOXkPfzpgoU4rzbQ,0.579,0.379,0,-7.742,1,0.0273,0.16,0.000282,0.127,0.378,136.119,123394
799,6X0g9HzOXkPfzpgoU4rzbQ,0.441,0.574,4,-9.27,1,0.0555,0.701,0.0994,0.18,0.572,139.636,125184
800,6X0g9HzOXkPfzpgoU4rzbQ,0.472,0.457,11,-7.787,1,0.0332,0.398,0.000305,0.105,0.321,123.786,146662
801,6X0g9HzOXkPfzpgoU4rzbQ,0.555,0.552,9,-7.69,1,0.0338,0.674,0.000753,0.188,0.707,121.36,77461
802,6X0g9HzOXkPfzpgoU4rzbQ,0.353,0.434,7,-9.561,1,0.0314,0.679,0.123,0.111,0.533,121.12,107008
803,6X0g9HzOXkPfzpgoU4rzbQ,0.457,0.306,11,-10.649,1,0.032,0.865,0.000506,0.103,0.252,120.582,92661
804,6X0g9HzOXkPfzpgoU4rzbQ,0.403,0.463,3,-9.76,1,0.031,0.659,0.000925,0.128,0.323,121.911,120685
805,2H4G8AGta9p8yjgjVI9nZd,0.393,0.13,2,-13.96,1,0.0293,0.914,0.67,0.126,0.273,70.446,50200
806,2H4G8AGta9p8yjgjVI9nZd,0.643,0.732,7,-6.769,1,0.0376,0.00477,0.0429,0.136,0.344,106.952,246307
807,2H4G8AGta9p8yjgjVI9nZd,0.606,0.725,0,-9.079,1,0.0306,0.121,0.279,0.109,0.752,123.048,290787
808,2H4G8AGta9p8yjgjVI9nZd,0.422,0.657,2,-8.011,1,0.0319,0.0929,0.402,0.0925,0.0553,89.953,328200
809,2H4G8AGta9p8yjgjVI9nZd,0.73,0.713,7,-8.414,1,0.0403,0.246,0.0318,0.0741,0.926,84.01,181653
810,2H4G8AGta9p8yjgjVI9nZd,0.826,0.501,10,-12.31,1,0.0471,0.663,0.199,0.0864,0.557,123.579,303640
811,2H4G8AGta9p8yjgjVI9nZd,0.452,0.265,4,-12.992,1,0.0302,0.847,0.0239,0.245,0.0871,111.975,163840
812,2H4G8AGta9p8yjgjVI9nZd,0.548,0.697,10,-7.952,0,0.0229,0.124,0.0372,0.105,0.597,94.506,346493
813,2H4G8AGta9p8yjgjVI9nZd,0.568,0.846,9,-8.2,1,0.051,0.376,0.000757,0.0873,0.379,126.861,256800
814,2H4G8AGta9p8yjgjVI9nZd,0.411,0.533,3,-9.816,1,0.0315,0.326,0.0708,0.0813,0.214,107.015,300067
815,2H4G8AGta9p8yjgjVI9nZd,0.612,0.637,7,-8.462,1,0.0335,0.177,0.0742,0.0839,0.152,132.985,363760
816,4Loc7NtCAo9mypHO6kbviD,0.422,0.705,10,-8.444,0,0.212,0.106,0.0,0.313,0.437,141.599,201987
817,4Loc7NtCAo9mypHO6kbviD,0.667,0.588,1,-7.15,1,0.266,0.0198,2.77e-06,0.462,0.285,150.006,204840
818,4Loc7NtCAo9mypHO6kbviD,0.701,0.525,1,-7.938,0,0.382,0.0353,2.55e-06,0.0615,0.385,75.693,152253
819,4Loc7NtCAo9mypHO6kbviD,0.678,0.662,1,-6.473,1,0.3,0.0123,0.0,0.133,0.498,80.318,234160
820,4Loc7NtCAo9mypHO6kbviD,0.69,0.506,5,-9.194,1,0.0581,0.51,7.62e-06,0.371,0.147,120.01,187973
821,4Loc7NtCAo9mypHO6kbviD,0.542,0.744,6,-7.1,1,0.376,0.0469,0.0,0.194,0.379,82.743,208467
822,4Loc7NtCAo9mypHO6kbviD,0.702,0.545,9,-8.491,1,0.0707,0.0195,0.0,0.282,0.302,120.008,224067
823,4Loc7NtCAo9mypHO6kbviD,0.685,0.606,1,-7.124,1,0.309,0.0444,0.0,0.182,0.16,142.768,167840
824,4Loc7NtCAo9mypHO6kbviD,0.789,0.678,1,-8.045,1,0.303,0.135,0.0,0.0738,0.554,145.961,225093
825,4Loc7NtCAo9mypHO6kbviD,0.608,0.726,7,-9.483,1,0.111,0.118,0.564,0.509,0.294,165.011,225720
826,4Loc7NtCAo9mypHO6kbviD,0.527,0.825,6,-6.771,1,0.0861,0.00309,3.63e-06,0.364,0.192,175.765,309173
827,4Loc7NtCAo9mypHO6kbviD,0.667,0.741,11,-7.893,0,0.364,0.0846,0.0,0.317,0.701,77.965,159080
828,3C2MFZ2iHotUQOSBzdSvM7,0.746,0.976,4,-6.073,0,0.0682,0.367,0.274,0.111,0.384,118.965,201960
829,3C2MFZ2iHotUQOSBzdSvM7,0.242,0.924,3,-3.327,1,0.0804,0.0302,0.461,0.36,0.33,129.155,186640
830,3C2MFZ2iHotUQOSBzdSvM7,0.496,0.929,8,-2.279,1,0.0503,0.249,0.131,0.0677,0.267,127.998,356947
831,3C2MFZ2iHotUQOSBzdSvM7,0.25,0.942,6,-3.235,1,0.0545,0.0815,0.00097,0.367,0.822,161.333,271880
832,3C2MFZ2iHotUQOSBzdSvM7,0.396,0.884,7,-4.358,1,0.0612,0.00609,0.0876,0.0578,0.485,101.097,312213
833,3C2MFZ2iHotUQOSBzdSvM7,0.516,0.871,7,-5.21,1,0.0503,0.553,0.0282,0.0841,0.17,129.946,286093
834,3C2MFZ2iHotUQOSBzdSvM7,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960
835,3C2MFZ2iHotUQOSBzdSvM7,0.485,0.814,0,-4.894,0,0.0356,0.0783,0.0128,0.273,0.658,123.997,353933
836,3C2MFZ2iHotUQOSBzdSvM7,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,211227
837,3C2MFZ2iHotUQOSBzdSvM7,0.138,0.28,0,-7.66,1,0.0368,0.219,0.0204,0.37,0.0752,141.335,57173
838,3C2MFZ2iHotUQOSBzdSvM7,0.348,0.864,3,-3.564,1,0.0421,0.0444,0.483,0.0873,0.359,99.851,359947
839,3C2MFZ2iHotUQOSBzdSvM7,0.286,0.806,7,-7.056,0,0.0937,0.956,0.0764,0.615,0.328,123.858,320293
840,1P8EYmCJmjYhtMhR2H3h4m,0.662,0.611,1,-7.921,1,0.203,0.42,0.000154,0.106,0.244,85.028,149160
841,1P8EYmCJmjYhtMhR2H3h4m,0.752,0.649,7,-10.41,1,0.0422,0.0543,0.876,0.111,0.235,159.951,163560
842,1P8EYmCJmjYhtMhR2H3h4m,0.446,0.752,6,-5.621,0,0.207,0.000717,0.0,0.221,0.318,82.213,120307
843,1P8EYmCJmjYhtMhR2H3h4m,0.607,0.769,6,-5.636,0,0.101,0.0153,0.912,0.334,0.797,159.878,199640
844,1P8EYmCJmjYhtMhR2H3h4m,0.607,0.481,10,-8.038,0,0.627,0.51,0.0012,0.108,0.437,239.588,133080
845,1P8EYmCJmjYhtMhR2H3h4m,0.425,0.739,6,-6.487,0,0.0989,0.000877,0.944,0.268,0.419,154.976,236893
846,1P8EYmCJmjYhtMhR2H3h4m,0.439,0.336,5,-10.418,0,0.041,0.000389,0.877,0.132,0.391,120.422,181680
847,1P8EYmCJmjYhtMhR2H3h4m,0.688,0.7,6,-6.452,1,0.0795,0.00521,0.0479,0.126,0.229,159.951,96360
848,1P8EYmCJmjYhtMhR2H3h4m,0.455,0.84,5,-7.734,0,0.409,0.00287,0.527,0.282,0.662,122.998,120933
849,1P8EYmCJmjYhtMhR2H3h4m,0.414,0.687,7,-6.284,1,0.172,0.0269,8.88e-05,0.64,0.531,119.73,168840
850,1P8EYmCJmjYhtMhR2H3h4m,0.566,0.406,4,-6.104,0,0.129,0.013,0.00453,0.104,0.0588,77.719,197973
851,1P8EYmCJmjYhtMhR2H3h4m,0.672,0.646,8,-7.461,0,0.197,0.00291,0.0964,0.123,0.201,120.206,91747
852,1P8EYmCJmjYhtMhR2H3h4m,0.321,0.867,9,-7.895,1,0.0743,8.77e-05,0.00332,0.467,0.36,159.79,180453
853,1P8EYmCJmjYhtMhR2H3h4m,0.41,0.522,11,-8.523,1,0.266,0.00785,0.937,0.154,0.317,77.65,175347
854,1P8EYmCJmjYhtMhR2H3h4m,0.617,0.394,1,-10.395,0,0.254,0.209,0.556,0.112,0.0395,112.865,144547
855,1P8EYmCJmjYhtMhR2H3h4m,0.664,0.911,9,-5.971,0,0.384,0.196,0.00897,0.461,0.21,79.994,160920
856,1P8EYmCJmjYhtMhR2H3h4m,0.401,0.857,1,-7.479,1,0.0797,8.12e-05,0.938,0.0669,0.256,159.91,175013
857,1P8EYmCJmjYhtMhR2H3h4m,0.739,0.639,7,-7.294,1,0.291,0.0191,0.91,0.0495,0.329,159.921,169520
858,1P8EYmCJmjYhtMhR2H3h4m,0.571,0.407,2,-12.125,1,0.142,0.000972,0.00373,0.104,0.3,80.113,133627
859,1P8EYmCJmjYhtMhR2H3h4m,0.34,0.751,6,-7.892,0,0.393,0.157,0.818,0.235,0.424,80.069,114453
860,1P8EYmCJmjYhtMhR2H3h4m,0.528,0.607,8,-11.072,1,0.298,0.0476,0.077,0.14,0.498,120.084,193000
861,1P8EYmCJmjYhtMhR2H3h4m,0.516,0.609,9,-6.604,0,0.241,0.353,0.00423,0.67,0.238,121.449,174840
862,1P8EYmCJmjYhtMhR2H3h4m,0.504,0.546,0,-8.031,0,0.0557,0.000338,0.886,0.15,0.293,80.051,228267
863,1P8EYmCJmjYhtMhR2H3h4m,0.568,0.698,7,-7.066,1,0.172,0.342,0.0,0.511,0.894,80.958,148507
864,1P8EYmCJmjYhtMhR2H3h4m,0.434,0.778,7,-5.305,1,0.141,0.0104,0.349,0.159,0.384,80.166,154240
865,6vuykQgDLUCiZ7YggIpLM9,0.541,0.847,11,-6.52,1,0.0297,0.303,0.271,0.109,0.62,148.937,220609
866,6vuykQgDLUCiZ7YggIpLM9,0.299,0.263,9,-13.207,0,0.0323,0.968,0.857,0.126,0.113,137.848,384439
867,6vuykQgDLUCiZ7YggIpLM9,0.56,0.5,2,-10.829,0,0.0272,0.668,0.833,0.117,0.249,139.174,281011
868,6vuykQgDLUCiZ7YggIpLM9,0.561,0.282,0,-13.241,1,0.0286,0.868,0.529,0.11,0.158,112.011,224698
869,6vuykQgDLUCiZ7YggIpLM9,0.426,0.661,0,-9.877,1,0.0503,0.353,0.94,0.619,0.178,151.191,367349
870,6vuykQgDLUCiZ7YggIpLM9,0.218,0.11,8,-15.721,1,0.0344,0.955,0.557,0.138,0.0616,105.113,172936
871,6vuykQgDLUCiZ7YggIpLM9,0.692,0.458,11,-9.461,0,0.0403,0.0635,0.516,0.136,0.35,150.695,266644
872,6vuykQgDLUCiZ7YggIpLM9,0.282,0.372,5,-9.771,1,0.0316,0.652,0.416,0.0754,0.0552,105.215,345887
873,6vuykQgDLUCiZ7YggIpLM9,0.479,0.407,1,-12.428,0,0.0346,0.912,0.401,0.11,0.338,91.91,306581
874,6vuykQgDLUCiZ7YggIpLM9,0.336,0.435,8,-10.944,0,0.0305,0.73,0.797,0.106,0.0507,88.205,303689
875,6vuykQgDLUCiZ7YggIpLM9,0.282,0.132,0,-15.569,1,0.0375,0.938,0.104,0.1,0.0379,136.186,283464
876,26DseQO366JfXwIP7dIgQj,0.339,0.829,9,-7.239,1,0.058,0.00736,1.26e-05,0.0596,0.5,162.798,244507
877,26DseQO366JfXwIP7dIgQj,0.397,0.61,9,-7.836,1,0.0437,0.35,0.0266,0.11,0.0549,147.838,465027
878,26DseQO366JfXwIP7dIgQj,0.534,0.663,9,-5.679,1,0.0395,0.0106,0.0184,0.0708,0.315,104.927,303573
879,26DseQO366JfXwIP7dIgQj,0.436,0.452,2,-7.702,1,0.0257,0.334,0.000843,0.0867,0.401,106.07,337107
880,26DseQO366JfXwIP7dIgQj,0.362,0.546,9,-6.707,1,0.0577,0.131,0.0134,0.118,0.226,120.932,271142
881,26DseQO366JfXwIP7dIgQj,0.534,0.414,2,-7.952,1,0.0403,0.218,2.11e-06,0.103,0.458,117.079,374653
882,26DseQO366JfXwIP7dIgQj,0.552,0.641,8,-5.733,1,0.0344,0.0036,1.61e-06,0.104,0.548,110.973,240107
883,26DseQO366JfXwIP7dIgQj,0.389,0.592,0,-7.193,1,0.0508,0.0616,9.44e-05,0.76,0.678,164.902,326428
884,26DseQO366JfXwIP7dIgQj,0.591,0.48,0,-7.455,1,0.0343,0.0765,0.582,0.0787,0.154,117.079,511533
885,26DseQO366JfXwIP7dIgQj,0.276,0.556,9,-8.131,0,0.0394,0.011,0.0096,0.0921,0.12,161.301,690973
886,26DseQO366JfXwIP7dIgQj,0.246,0.778,9,-7.599,1,0.099,0.0241,0.0176,0.0504,0.228,164.01,367133
887,26DseQO366JfXwIP7dIgQj,0.62,0.0459,9,-23.387,0,0.0656,0.848,0.00405,0.0684,0.374,74.133,77867
888,1dxMK0PJZ9RyarNPXQQeeP,0.201,0.794,2,-8.192,1,0.0755,0.454,0.00781,0.721,0.289,139.863,152933
889,1dxMK0PJZ9RyarNPXQQeeP,0.353,0.948,2,-7.821,1,0.0658,0.154,0.99,0.639,0.155,149.969,295187
890,1dxMK0PJZ9RyarNPXQQeeP,0.457,0.897,11,-5.487,0,0.0427,0.342,0.277,0.414,0.701,88.001,276387
891,1dxMK0PJZ9RyarNPXQQeeP,0.247,0.898,11,-7.945,1,0.134,0.793,0.258,0.96,0.28,175.116,249920
892,1dxMK0PJZ9RyarNPXQQeeP,0.531,0.817,5,-8.874,1,0.0796,0.188,0.95,0.194,0.45,134.984,277507
893,1dxMK0PJZ9RyarNPXQQeeP,0.0882,0.405,8,-8.2,1,0.0361,0.881,0.000857,0.0903,0.0368,85.619,237547
894,1dxMK0PJZ9RyarNPXQQeeP,0.478,0.734,10,-6.981,1,0.0349,0.34,2.04e-06,0.106,0.667,100.033,256267
895,1dxMK0PJZ9RyarNPXQQeeP,0.0885,0.311,3,-18.198,0,0.0336,0.855,0.487,0.375,0.118,80.333,232533
896,1dxMK0PJZ9RyarNPXQQeeP,0.41,0.897,0,-9.689,1,0.0644,0.765,0.626,0.597,0.587,104.939,354080
897,1dxMK0PJZ9RyarNPXQQeeP,0.52,0.901,0,-6.974,1,0.0707,0.266,0.00462,0.475,0.73,121.991,409813
898,1dxMK0PJZ9RyarNPXQQeeP,0.124,0.593,6,-8.822,1,0.0345,0.609,0.738,0.339,0.0399,97.238,250973
899,1IpYZkYoYCjXTYMDEW8Ksk,0.252,0.567,11,-7.433,0,0.0381,0.0242,0.698,0.174,0.109,88.251,93215
900,1IpYZkYoYCjXTYMDEW8Ksk,0.344,0.56,6,-8.888,0,0.0426,0.00792,0.225,0.164,0.11,78.875,295803
901,1IpYZkYoYCjXTYMDEW8Ksk,0.682,0.802,0,-7.425,1,0.0464,8.23e-05,0.798,0.129,0.216,122.975,301384
902,1IpYZkYoYCjXTYMDEW8Ksk,0.397,0.833,6,-5.871,0,0.0472,1.28e-06,0.824,0.0992,0.669,192.067,209094
903,1IpYZkYoYCjXTYMDEW8Ksk,0.67,0.528,8,-9.372,0,0.0323,0.0565,0.00117,0.102,0.628,87.965,278311
904,1IpYZkYoYCjXTYMDEW8Ksk,0.476,0.93,5,-6.652,1,0.095,0.000249,6.41e-06,0.288,0.512,142.999,222685
905,1IpYZkYoYCjXTYMDEW8Ksk,0.143,0.71,3,-5.657,0,0.0578,0.00439,5.39e-06,0.311,0.0806,64.848,296003
906,1IpYZkYoYCjXTYMDEW8Ksk,0.319,0.436,7,-8.622,1,0.0296,0.000582,0.134,0.118,0.0301,147.906,289160
907,1IpYZkYoYCjXTYMDEW8Ksk,0.389,0.798,5,-6.129,0,0.0553,1.35e-05,0.889,0.352,0.505,99.067,202376
908,1IpYZkYoYCjXTYMDEW8Ksk,0.276,0.658,4,-2.888,0,0.0575,1.66e-06,0.896,0.0344,0.26,76.927,332449
909,7e6bDoD8VD0549bu69UTEF,0.43,0.892,0,-4.021,1,0.0322,0.0128,0.417,0.142,0.5,140.042,233440
910,7e6bDoD8VD0549bu69UTEF,0.484,0.782,9,-5.407,0,0.0273,0.0581,0.153,0.284,0.565,104.104,301027
911,7e6bDoD8VD0549bu69UTEF,0.419,0.856,2,-5.443,1,0.0298,0.00928,0.0964,0.124,0.721,152.009,168493
912,7e6bDoD8VD0549bu69UTEF,0.431,0.731,0,-6.397,1,0.0264,0.181,0.0644,0.0814,0.728,105.279,235533
913,7e6bDoD8VD0549bu69UTEF,0.407,0.765,9,-6.104,1,0.0313,0.385,0.00271,0.0693,0.689,121.087,291947
914,7e6bDoD8VD0549bu69UTEF,0.488,0.706,9,-6.358,1,0.0252,0.268,0.869,0.173,0.343,98.045,216587
915,7e6bDoD8VD0549bu69UTEF,0.512,0.788,2,-6.45,1,0.0338,0.198,0.852,0.148,0.662,131.014,154493
916,7e6bDoD8VD0549bu69UTEF,0.492,0.64,9,-6.034,1,0.0291,0.0979,0.147,0.16,0.449,135.008,198613
917,7e6bDoD8VD0549bu69UTEF,0.546,0.671,0,-7.004,1,0.0288,0.0199,0.63,0.316,0.377,116.986,248520
918,7e6bDoD8VD0549bu69UTEF,0.534,0.794,2,-5.775,1,0.0303,0.0838,0.62,0.0962,0.3,128.745,441947
919,2kKXGWaCEl06EKZ4DxBJIT,0.116,0.804,7,-4.669,1,0.0766,6.84e-06,0.916,0.384,0.0957,82.211,554573
920,2kKXGWaCEl06EKZ4DxBJIT,0.648,0.243,7,-14.204,1,0.0389,0.973,0.909,0.104,0.0392,102.945,193120
921,2kKXGWaCEl06EKZ4DxBJIT,0.106,0.803,4,-4.727,0,0.0734,3.25e-06,0.908,0.31,0.112,154.99,616787
922,2kKXGWaCEl06EKZ4DxBJIT,0.22,0.582,2,-11.945,1,0.0556,0.587,0.842,0.11,0.0332,114.957,386173
923,2kKXGWaCEl06EKZ4DxBJIT,0.182,0.808,8,-5.4,1,0.0514,6.72e-06,0.91,0.155,0.177,123.34,877053
924,2kKXGWaCEl06EKZ4DxBJIT,0.173,0.317,9,-17.18,0,0.0438,0.782,0.845,0.108,0.0419,84.728,282813
925,2kKXGWaCEl06EKZ4DxBJIT,0.206,0.785,9,-5.841,0,0.0493,5.12e-05,0.895,0.137,0.201,124.353,686920
926,2e48GqjEwCi87gQJanb1bf,0.124,0.151,0,-12.823,1,0.0341,0.983,0.961,0.0885,0.0832,78.461,72920
927,2e48GqjEwCi87gQJanb1bf,0.483,0.695,0,-5.493,1,0.0313,0.00461,0.000661,0.102,0.294,126.212,295333
928,2e48GqjEwCi87gQJanb1bf,0.539,0.714,4,-7.041,1,0.0274,0.0783,0.318,0.119,0.399,124.873,233560
929,2e48GqjEwCi87gQJanb1bf,0.504,0.682,9,-5.702,1,0.0332,0.0002,0.00205,0.147,0.207,123.848,308347
930,2e48GqjEwCi87gQJanb1bf,0.537,0.535,3,-5.842,1,0.0284,0.0399,3.33e-05,0.067,0.324,117.895,313187
931,2e48GqjEwCi87gQJanb1bf,0.383,0.454,0,-9.471,0,0.0292,0.667,0.00192,0.0852,0.148,191.946,133227
932,2e48GqjEwCi87gQJanb1bf,0.561,0.653,1,-6.9,0,0.0288,9.36e-05,0.000267,0.0773,0.384,117.862,207333
